# The Parity Ledger (§16.1).
#
# GENERATED from API_SCHEMA.tsv + API_OVERLAY.tsv by
# fmn_conformance::schema — regenerate, never hand-edit.
# Reference pin: 6199a00d4c1b1127ebe45cb629c3f22538b10e13
#
# Regenerate:  UPDATE_API_ARTIFACTS=1 cargo test -p fmn-conformance \
#                  --test api_schema
#
# module	symbol	canonical	kind	exported	signature_defaults	status	evidence	tests	notes
fmn.cli	batch	batch	cli_command	0	-	improved	BN-15	crates/fmn-cli/src/lib.rs#tests	Render a bounded multi-scene farm under asupersync
manimlib.mobject.types.image_mobject	ImageMobject	ImageMobject	class	1	(self[positional_or_keyword], filename[positional_or_keyword]:str, height[positional_or_keyword]:float=4.0, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/image_mobject.py	crates/fmn-python/tests/bridge.py	is an authored Mobject subclass whose live six-row image quad owns a durable native texture resource
manimlib.mobject.types.image_mobject	ImageMobject.__init__	ImageMobject.__init__	method	0	(self[positional_or_keyword], filename[positional_or_keyword]:str, height[positional_or_keyword]:float=4.0, **kwargs[var_keyword])	tiered	OOT-IMAGE-ASSET-INPUT	crates/fmn-python/tests/bridge.py	resolves exact and extension-less local PNG or JPEG paths and refuses URLs exotic formats and malformed input without network or substitution
manimlib.mobject.types.image_mobject	ImageMobject.data_dtype	ImageMobject.data_dtype	attribute	0	default=[('point', np.float32, (3,)), ('im_coords', np.float32, (2,)), ('opacity', np.float32, (1,))]	same	scripts/manim_ref/manimlib/mobject/types/image_mobject.py	crates/fmn-python/tests/bridge.py	exposes the exact point im_coords opacity packed float32 record schema
manimlib.mobject.types.image_mobject	ImageMobject.init_data	ImageMobject.init_data	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/image_mobject.py	crates/fmn-python/tests/bridge.py	installs the exact two-triangle corner UV and per-record opacity rows
manimlib.mobject.types.image_mobject	ImageMobject.init_points	ImageMobject.init_points	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/image_mobject.py	crates/fmn-python/tests/bridge.py	sizes the live quad to the requested height and decoded pixel aspect ratio
manimlib.mobject.types.image_mobject	ImageMobject.point_to_rgb	ImageMobject.point_to_rgb	method	0	(self[positional_or_keyword], point[positional_or_keyword]:Vect3)	improved	BN-17	crates/fmn-python/tests/bridge.py	samples the durable top-row-first resource and rejects points outside either image axis
manimlib.mobject.types.image_mobject	ImageMobject.render_primitive	ImageMobject.render_primitive	attribute	0	default=moderngl.TRIANGLES	same	scripts/manim_ref/manimlib/mobject/types/image_mobject.py	crates/fmn-python/tests/bridge.py	exposes the familiar triangle primitive identity while Lumen consumes the native ImageQuad tag
manimlib.mobject.types.image_mobject	ImageMobject.set_color	ImageMobject.set_color	method	0	(self[positional_or_keyword], color[positional_or_keyword], opacity[positional_or_keyword]=None, recurse[positional_or_keyword]=None)	same	scripts/manim_ref/manimlib/mobject/types/image_mobject.py	crates/fmn-python/tests/bridge.py	is the exact unconditional no-op including the optional opacity and recurse arguments
manimlib.mobject.types.image_mobject	ImageMobject.set_opacity	ImageMobject.set_opacity	method	0	(self[positional_or_keyword], opacity[positional_or_keyword]:float, recurse[positional_or_keyword]:bool=True)	same	scripts/manim_ref/manimlib/mobject/types/image_mobject.py	crates/fmn-python/tests/bridge.py	interpolates scalar or sequence opacity across the six live records and optionally recurses
manimlib.mobject.types.image_mobject	ImageMobject.shader_folder	ImageMobject.shader_folder	attribute	0	default='image'	same	scripts/manim_ref/manimlib/mobject/types/image_mobject.py	crates/fmn-python/tests/bridge.py	exposes the exact image shader-folder marker without admitting custom GLSL
manimlib.mobject.types.point_cloud_mobject	PGroup	PGroup	class	1	(self[positional_or_keyword], *pmobs[var_positional]:PMobject, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/point_cloud_mobject.py	crates/fmn-python/tests/bridge.py	is the authored PMobject family container that grafts live PMobject proxies in argument order
manimlib.mobject.types.point_cloud_mobject	PGroup.__init__	PGroup.__init__	method	0	(self[positional_or_keyword], *pmobs[var_positional]:PMobject, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/point_cloud_mobject.py	crates/fmn-python/tests/bridge.py	installs a native empty parent and refuses non-PMobject members
manimlib.mobject.types.point_cloud_mobject	PMobject	PMobject	class	1	bases=Mobject	same	scripts/manim_ref/manimlib/mobject/types/point_cloud_mobject.py	crates/fmn-python/tests/bridge.py	is the authored unordered point-cloud Mobject over Marionette point and rgba records
manimlib.mobject.types.point_cloud_mobject	PMobject.add_point	PMobject.add_point	method	0	(self[positional_or_keyword], point[positional_or_keyword]:Vect3, rgba[positional_or_keyword]=None, color[positional_or_keyword]=None, opacity[positional_or_keyword]=None)	same	scripts/manim_ref/manimlib/mobject/types/point_cloud_mobject.py	crates/fmn-python/tests/bridge.py	delegates one point and optional rgba color or opacity through the exact multi-point record append
manimlib.mobject.types.point_cloud_mobject	PMobject.add_points	PMobject.add_points	method	0	(self[positional_or_keyword], points[positional_or_keyword]:Vect3Array, rgbas[positional_or_keyword]:Vect4Array | None=None, color[positional_or_keyword]:ManimColor | None=None, opacity[positional_or_keyword]:float | None=None)	same	scripts/manim_ref/manimlib/mobject/types/point_cloud_mobject.py	crates/fmn-python/tests/bridge.py	uses the authoritative base append semantics then applies explicit rgba or color and opacity only to the appended tail
manimlib.mobject.types.point_cloud_mobject	PMobject.filter_out	PMobject.filter_out	method	0	(self[positional_or_keyword], condition[positional_or_keyword]:Callable[[np.ndarray], bool])	same	scripts/manim_ref/manimlib/mobject/types/point_cloud_mobject.py	crates/fmn-python/tests/bridge.py	drops family members' points whose condition is true and keeps every record lane of the survivors
manimlib.mobject.types.point_cloud_mobject	PMobject.ingest_submobjects	PMobject.ingest_submobjects	method	0	(self[positional_or_keyword])	improved	BN-18	crates/fmn-python/tests/bridge.py	vstacks the family in preorder then consumes children so ingested points are not double-drawn
manimlib.mobject.types.point_cloud_mobject	PMobject.match_colors	PMobject.match_colors	method	0	(self[positional_or_keyword], pmobject[positional_or_keyword]:PMobject)	same	scripts/manim_ref/manimlib/mobject/types/point_cloud_mobject.py	crates/fmn-python/tests/bridge.py	resamples another cloud's rgba run onto this point count by linear interpolation
manimlib.mobject.types.point_cloud_mobject	PMobject.point_from_proportion	PMobject.point_from_proportion	method	0	(self[positional_or_keyword], alpha[positional_or_keyword]:float)	same	scripts/manim_ref/manimlib/mobject/types/point_cloud_mobject.py	crates/fmn-python/tests/bridge.py	returns the live point at int(alpha times n minus one)
manimlib.mobject.types.point_cloud_mobject	PMobject.pointwise_become_partial	PMobject.pointwise_become_partial	method	0	(self[positional_or_keyword], pmobject[positional_or_keyword]:PMobject, a[positional_or_keyword]:float, b[positional_or_keyword]:float)	same	scripts/manim_ref/manimlib/mobject/types/point_cloud_mobject.py	crates/fmn-python/tests/bridge.py	replaces live records with the contiguous integer slice of another cloud
manimlib.mobject.types.point_cloud_mobject	PMobject.set_color_by_gradient	PMobject.set_color_by_gradient	method	0	(self[positional_or_keyword], *colors[var_positional]:ManimColor)	same	scripts/manim_ref/manimlib/mobject/types/point_cloud_mobject.py	crates/fmn-python/tests/bridge.py	writes the resampled color ramp onto every rgba row at unit alpha
manimlib.mobject.types.point_cloud_mobject	PMobject.set_points	PMobject.set_points	method	0	(self[positional_or_keyword], points[positional_or_keyword]:Vect3Array)	same	scripts/manim_ref/manimlib/mobject/types/point_cloud_mobject.py	crates/fmn-python/tests/bridge.py	canonicalizes empty input and preserves the point-cloud record width across base point replacement
manimlib.mobject.types.point_cloud_mobject	PMobject.sort_points	PMobject.sort_points	method	0	(self[positional_or_keyword], function[positional_or_keyword]:Callable[[Vect3], None]=lambda p: p[0])	same	scripts/manim_ref/manimlib/mobject/types/point_cloud_mobject.py	crates/fmn-python/tests/bridge.py	stable-sorts each pointful family member by the caller key keeping every record lane attached
manimlib.mobject.types.surface	ParametricSurface	ParametricSurface	class	1	(self[positional_or_keyword], uv_func[positional_or_keyword]:Callable[[float, float], Iterable[float]], u_range[positional_or_keyword]:tuple[float, float]=(0, 1), v_range[positional_or_keyword]:tuple[float, float]=(0, 1), **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	is an authored Surface subclass that retains the constructor uv callable under the familiar override point
manimlib.mobject.types.surface	ParametricSurface.__init__	ParametricSurface.__init__	method	0	(self[positional_or_keyword], uv_func[positional_or_keyword]:Callable[[float, float], Iterable[float]], u_range[positional_or_keyword]:tuple[float, float]=(0, 1), v_range[positional_or_keyword]:tuple[float, float]=(0, 1), **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	installs the native sampled grid from the caller uv function ranges resolution and style
manimlib.mobject.types.surface	ParametricSurface.uv_func	ParametricSurface.uv_func	method	0	(self[positional_or_keyword], u[positional_or_keyword], v[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	returns the retained constructor callable under the familiar override point
manimlib.mobject.types.surface	SGroup	SGroup	class	1	(self[positional_or_keyword], *parametric_surfaces[var_positional]:Surface, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	is an authored empty-resolution Surface whose membership lives on the family
manimlib.mobject.types.surface	SGroup.__init__	SGroup.__init__	method	0	(self[positional_or_keyword], *parametric_surfaces[var_positional]:Surface, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	builds an empty sampled grid then adds the caller surfaces in order
manimlib.mobject.types.surface	SGroup.init_points	SGroup.init_points	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	is a no-op because membership lives on the family not a sampled grid
manimlib.mobject.types.surface	Surface	Surface	class	1	(self[positional_or_keyword], color[positional_or_keyword]:ManimColor=GREY, shading[positional_or_keyword]:Tuple[float, float, float]=(0.3, 0.2, 0.4), depth_test[positional_or_keyword]:bool=True, u_range[positional_or_keyword]:Tuple[float, float]=(0.0, 1.0), v_range[positional_or_keyword]:Tuple[float, float]=(0.0, 1.0), resolution[positional_or_keyword]:Tuple[int, int]=(101, 101), preferred_creation_axis[positional_or_keyword]:int=1, epsilon[positional_or_keyword]:float=0.001, normal_nudge[positional_or_keyword]:float=0.001, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	is the authored Mobject sampled-grid anchor over Atlas's native parametric surface records
manimlib.mobject.types.surface	Surface.__init__	Surface.__init__	method	0	(self[positional_or_keyword], color[positional_or_keyword]:ManimColor=GREY, shading[positional_or_keyword]:Tuple[float, float, float]=(0.3, 0.2, 0.4), depth_test[positional_or_keyword]:bool=True, u_range[positional_or_keyword]:Tuple[float, float]=(0.0, 1.0), v_range[positional_or_keyword]:Tuple[float, float]=(0.0, 1.0), resolution[positional_or_keyword]:Tuple[int, int]=(101, 101), preferred_creation_axis[positional_or_keyword]:int=1, epsilon[positional_or_keyword]:float=0.001, normal_nudge[positional_or_keyword]:float=0.001, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	stores ranges resolution style and installs the native grid sampled from uv_func
manimlib.mobject.types.surface	Surface.always_sort_to_camera	Surface.always_sort_to_camera	method	0	(self[positional_or_keyword], camera[positional_or_keyword]:Camera)	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	attaches the camera-relative depth-sort updater over stored triangle indices
manimlib.mobject.types.surface	Surface.apply_points_function	Surface.apply_points_function	method	0	(self[positional_or_keyword], *args[var_positional], **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	transforms both pointlike columns then recomputes unit normals from the live deltas
manimlib.mobject.types.surface	Surface.color_by_uv_function	Surface.color_by_uv_function	method	0	(self[positional_or_keyword], uv_to_color[positional_or_keyword]:Callable[[Vect2], Color])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	writes per-uv colors through the single rgba setter across the full grid
manimlib.mobject.types.surface	Surface.compute_triangle_indices	Surface.compute_triangle_indices	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	reproduces the six-slot quad index pattern with the empty-resolution guard
manimlib.mobject.types.surface	Surface.data_dtype	Surface.data_dtype	attribute	0	default=np.dtype([('point', np.float32, (3,)), ('d_normal_point', np.float32, (3,)), ('rgba', np.float32, (4,))])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	exposes the exact point d_normal_point rgba packed float32 record schema
manimlib.mobject.types.surface	Surface.get_partial_points_array	Surface.get_partial_points_array	method	0	(self[positional_or_keyword], points[positional_or_keyword]:Vect3Array, a[positional_or_keyword]:float, b[positional_or_keyword]:float, resolution[positional_or_keyword]:Sequence[int], axis[positional_or_keyword]:int)	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	applies bounded integer interpolation along either grid axis with boundary blending
manimlib.mobject.types.surface	Surface.get_shader_vert_indices	Surface.get_shader_vert_indices	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	returns the retained triangle index array as the shader vertex map
manimlib.mobject.types.surface	Surface.get_triangle_indices	Surface.get_triangle_indices	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	returns the retained index array without recomputation
manimlib.mobject.types.surface	Surface.get_unit_normals	Surface.get_unit_normals	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	normalizes the live normal-seed deltas with zero-length protection
manimlib.mobject.types.surface	Surface.get_uv_grid	Surface.get_uv_grid	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	builds the ij-indexed meshgrid over both declared ranges
manimlib.mobject.types.surface	Surface.init_points	Surface.init_points	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	is a no-op after native construction already installed the sampled grid
manimlib.mobject.types.surface	Surface.pointlike_data_keys	Surface.pointlike_data_keys	attribute	0	default=['point', 'd_normal_point']	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	names both point and normal-seed columns so affine maps keep the deltas
manimlib.mobject.types.surface	Surface.pointwise_become_partial	Surface.pointwise_become_partial	method	0	(self[positional_or_keyword], smobject[positional_or_keyword]:'Surface', a[positional_or_keyword]:float, b[positional_or_keyword]:float, axis[positional_or_keyword]:int | None=None)	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	routes detached same-stage and cross-stage sampled UV grids through the Marionette operation shared with Choreo creation animations while preserving non-point record lanes
manimlib.mobject.types.surface	Surface.render_primitive	Surface.render_primitive	attribute	0	default=moderngl.TRIANGLES	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	exposes the familiar triangle primitive identity without importing a renderer
manimlib.mobject.types.surface	Surface.shader_folder	Surface.shader_folder	attribute	0	default='surface'	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	exposes the exact surface shader-folder marker without admitting custom GLSL
manimlib.mobject.types.surface	Surface.sort_faces_back_to_front	Surface.sort_faces_back_to_front	method	0	(self[positional_or_keyword], vect[positional_or_keyword]:Vect3=OUT)	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	permutes triangle slots by projected depth while preserving exact coverage
manimlib.mobject.types.surface	Surface.uv_func	Surface.uv_func	method	0	(self[positional_or_keyword], u[positional_or_keyword]:float, v[positional_or_keyword]:float)	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	keeps the pinned flat default that subclasses override
manimlib.mobject.types.surface	Surface.uv_to_point	Surface.uv_to_point	method	0	(self[positional_or_keyword], u[positional_or_keyword], v[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	bilinearly blends live records at clamped normalized coordinates
manimlib.mobject.types.surface	TexturedGeometry	TexturedGeometry	class	1	(self[positional_or_keyword], geometry[positional_or_keyword]:trimesh.base.Trimesh, texture_file[positional_or_keyword]:str, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	is the authored TexturedSurface subclass over a trimesh payload
manimlib.mobject.types.surface	TexturedGeometry.__init__	TexturedGeometry.__init__	method	0	(self[positional_or_keyword], geometry[positional_or_keyword]:trimesh.base.Trimesh, texture_file[positional_or_keyword]:str, **kwargs[var_keyword])	tiered	OOT-TEXTURE-PAIR	crates/fmn-python/tests/bridge.py	names the Marionette light/dark texture-pair gap before any trimesh vertices are ingested
manimlib.mobject.types.surface	TexturedGeometry.init_points	TexturedGeometry.init_points	method	0	(self[positional_or_keyword])	tiered	OOT-TEXTURE-PAIR	crates/fmn-python/tests/bridge.py	is unreachable behind the texture-pair construction refusal
manimlib.mobject.types.surface	TexturedSurface	TexturedSurface	class	1	(self[positional_or_keyword], uv_surface[positional_or_keyword]:Surface, image_file[positional_or_keyword]:str, dark_image_file[positional_or_keyword]:str | None=None, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	is the authored Surface subclass that would wrap a UV grid with a light/dark texture pair
manimlib.mobject.types.surface	TexturedSurface.__init__	TexturedSurface.__init__	method	0	(self[positional_or_keyword], uv_surface[positional_or_keyword]:Surface, image_file[positional_or_keyword]:str, dark_image_file[positional_or_keyword]:str | None=None, **kwargs[var_keyword])	tiered	OOT-TEXTURE-PAIR	crates/fmn-python/tests/bridge.py	refuses construction until Marionette can retain a light/dark texture pair without collapsing the grid
manimlib.mobject.types.surface	TexturedSurface.data_dtype	TexturedSurface.data_dtype	attribute	0	default=[('point', np.float32, (3,)), ('d_normal_point', np.float32, (3,)), ('im_coords', np.float32, (2,)), ('opacity', np.float32, (1,))]	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	exposes the exact point d_normal_point im_coords opacity packed float32 record schema
manimlib.mobject.types.surface	TexturedSurface.init_points	TexturedSurface.init_points	method	0	(self[positional_or_keyword])	tiered	OOT-TEXTURE-PAIR	crates/fmn-python/tests/bridge.py	is unreachable behind the texture-pair construction refusal
manimlib.mobject.types.surface	TexturedSurface.init_uniforms	TexturedSurface.init_uniforms	method	0	(self[positional_or_keyword])	tiered	OOT-TEXTURE-PAIR	crates/fmn-python/tests/bridge.py	is unreachable behind the texture-pair construction refusal
manimlib.mobject.types.surface	TexturedSurface.pointwise_become_partial	TexturedSurface.pointwise_become_partial	method	0	(self[positional_or_keyword], tsmobject[positional_or_keyword]:'TexturedSurface', a[positional_or_keyword]:float, b[positional_or_keyword]:float, axis[positional_or_keyword]:int | None=None)	tiered	OOT-TEXTURE-PAIR	crates/fmn-python/tests/bridge.py	is unreachable behind the texture-pair construction refusal
manimlib.mobject.types.surface	TexturedSurface.set_color	TexturedSurface.set_color	method	0	(self[positional_or_keyword], color[positional_or_keyword]:ManimColor | Iterable[ManimColor] | None, opacity[positional_or_keyword]:float | Iterable[float] | None=None, recurse[positional_or_keyword]:bool=True)	tiered	OOT-TEXTURE-PAIR	crates/fmn-python/tests/bridge.py	is unreachable behind the texture-pair construction refusal
manimlib.mobject.types.surface	TexturedSurface.set_image_coords_by_uv_func	TexturedSurface.set_image_coords_by_uv_func	method	0	(self[positional_or_keyword], uv_func[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	resamples im coords over the wrapped surface grid with reversed v direction
manimlib.mobject.types.surface	TexturedSurface.set_opacity	TexturedSurface.set_opacity	method	0	(self[positional_or_keyword], opacity[positional_or_keyword]:float | Iterable[float], recurse[positional_or_keyword]=True)	tiered	OOT-TEXTURE-PAIR	crates/fmn-python/tests/bridge.py	is unreachable behind the texture-pair construction refusal
manimlib.mobject.types.surface	TexturedSurface.shader_folder	TexturedSurface.shader_folder	attribute	0	default='textured_surface'	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	exposes the exact textured-surface shader-folder marker without admitting custom GLSL
manimlib.mobject.types.surface	ThreeDModel	ThreeDModel	class	1	(self[positional_or_keyword], obj_file[positional_or_keyword]:str, height[positional_or_keyword]=3)	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	is an authored Group whose OBJ-subset children are native Surface meshes
manimlib.mobject.types.surface	ThreeDModel.__init__	ThreeDModel.__init__	method	0	(self[positional_or_keyword], obj_file[positional_or_keyword]:str, height[positional_or_keyword]=3)	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	parses the owned OBJ subset normalizes height and hangs native Surface children
manimlib.mobject.types.surface	ThreeDModel.get_textures_from_mtl	ThreeDModel.get_textures_from_mtl	method	0	(self[positional_or_keyword], obj_filepath[positional_or_keyword], suppress_warnings[positional_or_keyword]=True)	same	scripts/manim_ref/manimlib/mobject/types/surface.py	crates/fmn-python/tests/bridge.py	extracts material texture paths from the sibling mtllib target through the owned parser without the unshipped pywavefront dependency
manimlib.mobject.types.surface	logging	logging	leaked_import	1	-	excluded	OOT-LEAKED-SURFACE-IMPORTS	crates/fmn-python/tests/bridge.py	incidental stdlib logging import is refused as not part of the public surface
manimlib.mobject.types.surface	pywavefront	pywavefront	leaked_import	1	-	excluded	OOT-LEAKED-SURFACE-IMPORTS	crates/fmn-python/tests/bridge.py	third-party pywavefront dependency is refused; Atlas owns the OBJ subset
manimlib.mobject.types.surface	trimesh	trimesh	leaked_import	1	-	excluded	OOT-LEAKED-SURFACE-IMPORTS	crates/fmn-python/tests/bridge.py	third-party trimesh dependency is refused; Atlas owns the OBJ subset
manimlib.mobject.types.vectorized_mobject	CurvesAsSubmobjects	CurvesAsSubmobjects	class	1	(self[positional_or_keyword], vmobject[positional_or_keyword]:VMobject, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	is an authored VGroup subclass with one native shared-anchor child per source quadratic curve
manimlib.mobject.types.vectorized_mobject	CurvesAsSubmobjects.__init__	CurvesAsSubmobjects.__init__	method	0	(self[positional_or_keyword], vmobject[positional_or_keyword]:VMobject, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	splits through Atlas and applies the source VMobject style to every returned child
manimlib.mobject.types.vectorized_mobject	DashedVMobject	DashedVMobject	class	1	(self[positional_or_keyword], vmobject[positional_or_keyword]:VMobject, num_dashes[positional_or_keyword]:int=15, positive_space_ratio[positional_or_keyword]:float=0.5, **kwargs[var_keyword])	improved	BN-03	crates/fmn-python/tests/bridge.py	is an authored VMobject whose children are placed at equal true-arclength proportions
manimlib.mobject.types.vectorized_mobject	DashedVMobject.__init__	DashedVMobject.__init__	method	0	(self[positional_or_keyword], vmobject[positional_or_keyword]:VMobject, num_dashes[positional_or_keyword]:int=15, positive_space_ratio[positional_or_keyword]:float=0.5, **kwargs[var_keyword])	improved	BN-03	crates/fmn-python/tests/bridge.py	preserves the pinned dash-start normalization while native arclength intervals and Marionette partial copies retain source records
manimlib.mobject.types.vectorized_mobject	SubVmobjectType	SubVmobjectType	constant	1	default=TypeVar('SubVmobjectType', bound='VMobject')	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	is the Reference TypeVar bound for VGroup members
manimlib.mobject.types.vectorized_mobject	VGroup	VGroup	class	1	(self[positional_or_keyword], *vmobjects[var_positional]:SubVmobjectType | Iterable[SubVmobjectType], **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	is the authored VMobject container keeping the Reference MRO for Axes and native families
manimlib.mobject.types.vectorized_mobject	VGroup.__init__	VGroup.__init__	method	0	(self[positional_or_keyword], *vmobjects[var_positional]:SubVmobjectType | Iterable[SubVmobjectType], **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	installs VMobject children and refuses non-VMobject members
manimlib.mobject.types.vectorized_mobject	VHighlight	VHighlight	class	1	(self[positional_or_keyword], vmobject[positional_or_keyword]:VMobject, n_layers[positional_or_keyword]:int=5, color_bounds[positional_or_keyword]:Tuple[ManimColor]=(GREY_C, GREY_E), max_stroke_addition[positional_or_keyword]:float=5.0)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	is an authored full-family outline group with the Reference child ordering
manimlib.mobject.types.vectorized_mobject	VHighlight.__init__	VHighlight.__init__	method	0	(self[positional_or_keyword], vmobject[positional_or_keyword]:VMobject, n_layers[positional_or_keyword]:int=5, color_bounds[positional_or_keyword]:Tuple[ManimColor]=(GREY_C, GREY_E), max_stroke_addition[positional_or_keyword]:float=5.0)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	clears copied-family fills and adds gradient-colored stroke widths in reverse layer order
manimlib.mobject.types.vectorized_mobject	VMobject	VMobject	class	1	(self[positional_or_keyword], color[positional_or_keyword]:ManimColor=None, fill_color[positional_or_keyword]:ManimColor=None, fill_opacity[positional_or_keyword]:float | Iterable[float] | None=0.0, stroke_color[positional_or_keyword]:ManimColor=None, stroke_opacity[positional_or_keyword]:float | Iterable[float] | None=1.0, stroke_width[positional_or_keyword]:float | Iterable[float] | None=DEFAULT_STROKE_WIDTH, stroke_behind[positional_or_keyword]:bool=False, background_image_file[positional_or_keyword]:str | None=None, long_lines[positional_or_keyword]:bool=False, joint_type[positional_or_keyword]:str='auto', flat_stroke[positional_or_keyword]:bool=False, scale_stroke_with_zoom[positional_or_keyword]:bool=False, use_simple_quadratic_approx[positional_or_keyword]:bool=False, anti_alias_width[positional_or_keyword]:float=1.5, fill_border_width[positional_or_keyword]:float=0.0, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	is the vectorized path mobject over Marionette records and Chisel shared-anchor geometry
